System,User,Operation,Object,Date,Time
PM,kespiel,LOGON,none,2020-01-02,14:01:27
PM,apuzon,INSERT,PAYMENTS,2020-01-02,14:01:42
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-02,14:03:12
PM,mszkopianski,ALTER USER,none,2020-01-02,14:08:31
PM,zfenicki,SELECT,CUSTOMERS,2020-01-02,14:09:45
PM,ktarnows,ALTER,CUSTOMERS,2020-01-02,14:10:26
SALES,kuszka,UPDATE,ORDERS,2020-01-02,14:12:00
PM,amaly,SELECT,CUSTOMERS,2020-01-02,14:13:06
PM,apuzon,UPDATE,PAYMENTS,2020-01-02,14:18:37
PM,kuszka,LOGOFF,none,2020-01-02,14:20:38
PM,mwarzycha,UPDATE,EXPERIENCES,2020-01-02,14:21:14
PM,rbielik,LOGOFF,none,2020-01-02,14:22:08
PM,kuszka,LOGON,none,2020-01-02,14:25:08
PM,gostrow,LOGON,none,2020-01-02,14:29:06
PM,mwarzycha,DELETE,EXPERIENCES,2020-01-02,14:29:45
PM,rbielik,LOGON,none,2020-01-02,14:30:12
PM,kespiel,ALTER USER,none,2020-01-02,14:37:25
SALES,rbielik,SELECT,ORDERS,2020-01-02,14:41:27
PM,mszkopianski,DROP USER,none,2020-01-02,14:41:54
PM,kespiel,LOGOFF,none,2020-01-02,14:42:03
PM,apuzon,UPDATE,PAYMENTS,2020-01-02,14:48:25
SALES,gostrow,SELECT,WAREHOUSES,2020-01-02,14:49:00
SALES,amaly,SELECT,ORDERS,2020-01-02,14:49:41
PM,mwarzycha,LOGOFF,none,2020-01-02,14:57:04
PM,kuszka,SELECT,CLIENTS,2020-01-02,14:58:35
PM,aosinska,DELETE,PROJECT_DETAILS,2020-01-02,14:58:44
SALES,app,DELETE,ORDERS,2020-01-02,15:01:18
PM,aosinska,SELECT,PROJECT_DETAILS,2020-01-02,15:03:27
PM,mszkopianski,ALTER USER,none,2020-01-02,15:04:30
SALES,app,INSERT,ORDERS,2020-01-02,15:05:05
PM,ktarnows,LOGOFF,none,2020-01-02,15:10:43
SALES,sbaszel,INSERT,WAREHOUSES,2020-01-02,15:12:48
SALES,kuszka,SELECT,ORDERS,2020-01-02,15:15:39
PM,mjarcinska,UPDATE,TASKS,2020-01-02,15:17:44
PM,mszkopianski,SET ROLE,none,2020-01-02,15:17:56
SALES,sbaszel,INSERT,WAREHOUSES,2020-01-02,15:19:37
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-02,15:19:46
PM,kespiel,LOGON,none,2020-01-02,15:21:30
PM,apuzon,UPDATE,PAYMENTS,2020-01-02,15:23:46
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-02,15:24:22
PM,rbielik,LOGOFF,none,2020-01-02,15:24:48
PM,mwarzycha,LOGON,none,2020-01-02,15:25:02
PM,kuszka,INSERT,CLIENTS,2020-01-02,15:30:42
PM,adynka,SELECT,TASKS,2020-01-02,15:30:54
PM,zfenicki,DELETE,PROJECT_STATUS,2020-01-02,15:32:37
PM,mwyjko,LOGON,none,2020-01-02,15:33:03
PM,ktarnows,LOGON,none,2020-01-02,15:34:38
PM,ktarnows,LOGOFF,none,2020-01-02,15:37:50
PM,ktarnows,LOGON,none,2020-01-02,15:43:15
PM,amaly,LOGOFF,none,2020-01-02,15:43:42
PM,kuszka,SELECT,CUSTOMERS,2020-01-02,15:44:05
PM,aosinska,SELECT,ASSIGNMENTS,2020-01-02,15:44:19
PM,gnyski,LOGON,none,2020-01-02,15:45:31
PM,mjarcinska,INSERT,PROJECT_STATUS,2020-01-02,15:46:50
SALES,app,SELECT,DISTRIBUTORS,2020-01-02,15:47:59
PM,mjarcinska,UPDATE,PROJECT_DETAILS,2020-01-02,15:49:45
PM,aosinska,INSERT,PROJECTS,2020-01-02,15:52:03
PM,gnyski,SELECT,CLIENTS,2020-01-02,15:53:18
PM,rbielik,LOGON,none,2020-01-02,15:56:32
PM,mwarzycha,LOGOFF,none,2020-01-02,15:57:00
PM,zkrepy,LOGOFF,none,2020-01-02,15:57:12
PM,amaly,LOGON,none,2020-01-02,16:00:28
SALES,gnyski,SELECT,ORDERS,2020-01-02,16:05:51
PM,tlalka,SELECT,ASSIGNMENTS,2020-01-02,16:06:30
SALES,app,SELECT,PRODUCTS,2020-01-02,16:08:50
PM,apuzon,INSERT,PAYMENTS,2020-01-02,16:09:57
PM,zfenicki,UPDATE,PROJECTS,2020-01-02,16:14:10
PM,aosinska,SELECT,PROJECT_TYPE,2020-01-02,16:16:03
PM,apuzon,DELETE,PAYMENTS,2020-01-02,16:17:58
PM,zfenicki,LOGOFF,none,2020-01-02,16:20:29
PM,aosinska,LOGOFF,none,2020-01-02,16:21:38
SALES,app,INSERT,ORDERS,2020-01-02,16:21:40
PM,aosinska,LOGON,none,2020-01-02,16:23:44
PM,kespiel,ALTER USER,none,2020-01-02,16:24:07
SALES,app,SELECT,ORDERS,2020-01-02,16:24:57
PM,kuszka,UPDATE,CLIENTS,2020-01-02,16:27:15
SALES,sbaszel,INSERT,PRODUCTS,2020-01-02,16:30:48
PM,rbielik,LOGOFF,none,2020-01-02,16:32:35
PM,aosinska,DELETE,PROJECT_DETAILS,2020-01-02,16:33:31
PM,apuzon,UPDATE,PAYMENTS,2020-01-02,16:34:39
SALES,gostrow,SELECT,WAREHOUSES,2020-01-02,16:37:00
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-02,16:41:36
PM,ktarnows,ALTER,SKILLS,2020-01-02,16:42:47
PM,tlalka,SELECT,ASSIGNMENTS,2020-01-02,16:43:08
SALES,kuszka,SELECT,DISTRIBUTORS,2020-01-02,16:44:33
PM,mjarcinska,DELETE,PROJECT_STATUS,2020-01-02,16:46:10
PM,ktarnows,ALTER,DIVISIONS,2020-01-02,16:46:50
PM,ktarnows,LOGOFF,none,2020-01-02,16:48:43
PM,app,LOGOFF,none,2020-01-02,16:51:39
PM,aosinska,DELETE,PROJECT_TYPE,2020-01-02,16:52:40
PM,gostrow,LOGOFF,none,2020-01-02,16:59:49
PM,aosinska,LOGOFF,none,2020-01-03,09:03:19
PM,aosinska,LOGON,none,2020-01-03,09:07:07
PM,apuzon,UPDATE,PAYMENTS,2020-01-03,09:08:41
PM,apuzon,INSERT,PAYMENTS,2020-01-03,09:10:29
PM,apuzon,DELETE,PAYMENTS,2020-01-03,09:10:32
PM,tlalka,LOGOFF,none,2020-01-03,09:11:14
PM,adynka,SELECT,ASSIGNMENTS,2020-01-03,09:12:10
PM,app,LOGON,none,2020-01-03,09:13:02
PM,kuszka,INSERT,CUSTOMERS,2020-01-03,09:16:07
PM,mszkopianski,SET ROLE,none,2020-01-03,09:16:50
PM,mwarzycha,LOGON,none,2020-01-03,09:21:18
PM,kespiel,ALTER USER,none,2020-01-03,09:22:44
PM,mwyjko,SELECT,PROJECT_TYPE,2020-01-03,09:25:09
PM,apuzon,LOGOFF,none,2020-01-03,09:27:33
PM,sbaszel,LOGOFF,none,2020-01-03,09:28:29
PM,mwarzycha,UPDATE,DEPARTMENTS,2020-01-03,09:28:43
SALES,app,INSERT,ORDERS,2020-01-03,09:29:21
PM,mwarzycha,UPDATE,EXPERIENCES,2020-01-03,09:29:35
PM,gostrow,LOGON,none,2020-01-03,09:33:12
PM,aosinska,LOGOFF,none,2020-01-03,09:39:20
SALES,app,INSERT,ORDERS,2020-01-03,09:39:25
PM,aosinska,LOGON,none,2020-01-03,09:41:13
PM,ktarnows,LOGON,none,2020-01-03,09:42:47
PM,tlalka,LOGON,none,2020-01-03,09:44:25
PM,anowotworski,LOGON,none,2020-01-03,09:46:27
PM,mwarzycha,INSERT,EXPERIENCES,2020-01-03,09:48:07
PM,sbaszel,LOGON,none,2020-01-03,09:50:25
SALES,amaly,SELECT,PRODUCTS,2020-01-03,09:50:44
SALES,app,SELECT,ORDERS,2020-01-03,09:52:31
PM,apuzon,LOGON,none,2020-01-03,09:55:20
PM,app,LOGOFF,none,2020-01-03,09:57:00
PM,zfenicki,LOGON,none,2020-01-03,09:57:28
PM,ktarnows,LOGOFF,none,2020-01-03,09:58:32
PM,rbielik,LOGON,none,2020-01-03,10:00:06
PM,app,LOGON,none,2020-01-03,10:00:12
PM,gnyski,SELECT,CUSTOMERS,2020-01-03,10:02:22
PM,mwyjko,INSERT,PROJECT_STATUS,2020-01-03,10:03:06
PM,kuszka,INSERT,CLIENTS,2020-01-03,10:03:48
PM,apuzon,LOGOFF,none,2020-01-03,10:04:18
PM,aosinska,UPDATE,PROJECT_TYPE,2020-01-03,10:06:23
PM,mjarcinska,UPDATE,PROJECT_DETAILS,2020-01-03,10:06:27
PM,mjarcinska,SELECT,CLIENTS,2020-01-03,10:07:51
PM,apuzon,LOGON,none,2020-01-03,10:08:06
PM,aosinska,INSERT,PROJECTS,2020-01-03,10:09:45
PM,gnyski,SELECT,CLIENTS,2020-01-03,10:12:44
PM,pskala,LOGON,none,2020-01-03,10:13:57
PM,mwarzycha,INSERT,DEPARTMENTS,2020-01-03,10:16:46
PM,apuzon,LOGOFF,none,2020-01-03,10:20:03
PM,apuzon,LOGON,none,2020-01-03,10:20:48
SALES,gostrow,SELECT,WAREHOUSES,2020-01-03,10:23:56
PM,ktarnows,LOGON,none,2020-01-03,10:24:32
PM,ktarnows,ALTER,CUSTOMERS,2020-01-03,10:24:49
SALES,mwarzycha,SELECT,DISTRIBUTORS,2020-01-03,10:27:59
PM,mwarzycha,INSERT,EXPERIENCES,2020-01-03,10:29:05
PM,gnyski,DELETE,CLIENTS,2020-01-03,10:32:30
PM,kespiel,LOGOFF,none,2020-01-03,10:33:06
PM,mjarcinska,DELETE,PROJECT_STATUS,2020-01-03,10:37:39
PM,apuzon,DELETE,PAYMENTS,2020-01-03,10:37:50
PM,mszkopianski,ALTER USER,none,2020-01-03,10:38:18
PM,ktarnows,LOGOFF,none,2020-01-03,10:39:38
PM,tlalka,SELECT,TASKS,2020-01-03,10:40:22
PM,aosinska,SELECT,ASSIGNMENTS,2020-01-03,10:41:45
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-03,10:42:01
PM,aosinska,SELECT,PROJECT_DETAILS,2020-01-03,10:43:04
PM,aosinska,SELECT,PROJECT_CATEGORY,2020-01-03,10:48:27
PM,mszkopianski,ALTER USER,none,2020-01-03,10:49:17
PM,aosinska,INSERT,PROJECT_TYPE,2020-01-03,10:55:31
PM,kespiel,LOGON,none,2020-01-03,10:56:39
PM,mjarcinska,DELETE,ASSIGNMENTS,2020-01-03,10:58:45
SALES,amaly,SELECT,DISTRIBUTORS,2020-01-03,10:59:39
SALES,app,INSERT,ORDERS,2020-01-03,11:00:06
SALES,app,SELECT,DISTRIBUTORS,2020-01-03,11:01:52
PM,mwyjko,LOGOFF,none,2020-01-03,11:03:20
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-03,11:03:45
PM,gnyski,LOGOFF,none,2020-01-03,11:05:13
PM,kuszka,LOGOFF,none,2020-01-03,11:08:11
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-03,11:08:52
PM,aosinska,DELETE,PROJECT_TYPE,2020-01-03,11:09:11
PM,mwarzycha,DELETE,DEPARTMENTS,2020-01-03,11:10:57
PM,aosinska,SELECT,CLIENTS,2020-01-03,11:11:16
PM,sbaszel,LOGOFF,none,2020-01-03,11:12:44
PM,kespiel,CREATE ROLE,none,2020-01-03,11:15:51
PM,amaly,LOGOFF,none,2020-01-03,11:18:15
PM,zfenicki,SELECT,PROJECTS,2020-01-03,11:19:38
PM,mwyjko,LOGON,none,2020-01-03,11:20:47
PM,sbaszel,LOGON,none,2020-01-03,11:26:41
PM,mwarzycha,UPDATE,EMPLOYEES,2020-01-03,11:27:24
PM,ktarnows,LOGON,none,2020-01-03,11:27:27
PM,mwarzycha,SELECT,EMPLOYEES,2020-01-03,11:27:41
PM,ktarnows,ALTER,PROJECT_CATEGORY,2020-01-03,11:30:24
PM,mszkopianski,CREATE ROLE,none,2020-01-03,11:30:35
PM,ktarnows,LOGOFF,none,2020-01-03,11:34:02
PM,kuszka,LOGON,none,2020-01-03,11:37:02
PM,mwarzycha,UPDATE,EMPLOYEES,2020-01-03,11:38:39
PM,kespiel,CREATE ROLE,none,2020-01-03,11:39:36
PM,mszkopianski,CREATE ROLE,none,2020-01-03,11:40:43
PM,apuzon,DELETE,PAYMENTS,2020-01-03,11:41:16
PM,mjarcinska,INSERT,ASSIGNMENTS,2020-01-03,11:41:36
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-03,11:42:07
PM,zfenicki,LOGOFF,none,2020-01-03,11:46:28
PM,tlalka,LOGOFF,none,2020-01-03,11:47:53
PM,ktarnows,LOGON,none,2020-01-03,11:48:35
PM,kespiel,CREATE ROLE,none,2020-01-03,11:50:15
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-03,11:50:17
SALES,app,UPDATE,ORDERS,2020-01-03,11:52:17
PM,aosinska,INSERT,PROJECTS,2020-01-03,11:53:24
PM,mwarzycha,LOGOFF,none,2020-01-03,11:53:34
PM,apuzon,UPDATE,PAYMENTS,2020-01-03,11:56:54
PM,mszkopianski,LOGOFF,none,2020-01-03,11:59:20
PM,jsmidt,LOGOFF,none,2020-01-03,11:59:42
PM,anowotworski,LOGOFF,none,2020-01-03,11:59:54
SALES,app,SELECT,DISTRIBUTORS,2020-01-03,12:01:59
PM,apuzon,DELETE,PAYMENTS,2020-01-03,12:03:15
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-03,12:07:11
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-01-03,12:07:20
SALES,sbaszel,DELETE,PRODUCTS,2020-01-03,12:07:29
PM,zfenicki,LOGON,none,2020-01-03,12:12:25
PM,ktarnows,ALTER,PROJECT_CATEGORY,2020-01-03,12:13:41
PM,mwyjko,INSERT,PROJECT_DETAILS,2020-01-03,12:17:12
PM,apuzon,INSERT,PAYMENTS,2020-01-03,12:17:22
PM,aosinska,DELETE,PROJECT_DETAILS,2020-01-03,12:18:55
PM,app,LOGOFF,none,2020-01-03,12:24:23
PM,mwarzycha,LOGON,none,2020-01-03,12:25:21
SALES,sbaszel,INSERT,WAREHOUSES,2020-01-03,12:29:52
PM,jsmidt,LOGON,none,2020-01-03,12:30:18
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-03,12:30:30
PM,aosinska,DELETE,PROJECTS,2020-01-03,12:30:50
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-03,12:31:49
SALES,rbielik,SELECT,ORDERS,2020-01-03,12:32:30
PM,amaly,LOGON,none,2020-01-03,12:39:10
SALES,sbaszel,INSERT,WAREHOUSES,2020-01-03,12:41:29
PM,aosinska,SELECT,PROJECTS,2020-01-03,12:41:37
PM,tlalka,LOGON,none,2020-01-03,12:45:17
SALES,gostrow,SELECT,WAREHOUSES,2020-01-03,12:45:36
PM,gnyski,LOGON,none,2020-01-03,12:46:50
PM,aosinska,INSERT,PROJECT_TYPE,2020-01-03,12:48:30
PM,ktarnows,ALTER,TASKS,2020-01-03,12:49:23
PM,mwarzycha,DELETE,DEPARTMENTS,2020-01-03,12:50:00
PM,jsmidt,SELECT,TASKS,2020-01-03,12:54:26
PM,mwarzycha,SELECT,EXPERIENCES,2020-01-03,12:55:19
PM,mszkopianski,LOGON,none,2020-01-03,12:56:32
SALES,apuzon,SELECT,ORDERS,2020-01-03,13:01:40
PM,zfenicki,DELETE,PROJECT_STATUS,2020-01-03,13:03:00
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-03,13:06:41
PM,adynka,SELECT,TASKS,2020-01-03,13:12:46
SALES,gnyski,SELECT,PRODUCTS,2020-01-03,13:12:53
PM,rbielik,LOGOFF,none,2020-01-03,13:14:12
PM,kespiel,DROP USER,none,2020-01-03,13:15:31
PM,mszkopianski,CREATE ROLE,none,2020-01-03,13:15:32
SALES,amaly,SELECT,PRODUCTS,2020-01-03,13:16:06
PM,app,LOGON,none,2020-01-03,13:16:17
SALES,amaly,SELECT,ORDERS,2020-01-03,13:17:08
PM,amaly,SELECT,CUSTOMERS,2020-01-03,13:17:09
PM,anowotworski,LOGON,none,2020-01-03,13:17:19
SALES,app,SELECT,PRODUCTS,2020-01-03,13:17:37
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-03,13:18:12
PM,ktarnows,ALTER,SKILLS,2020-01-03,13:18:22
PM,zfenicki,DELETE,TASKS,2020-01-03,13:21:20
PM,aosinska,SELECT,PAYMENTS,2020-01-03,13:24:35
PM,rbielik,LOGON,none,2020-01-03,13:24:45
PM,mwarzycha,SELECT,DEPARTMENTS,2020-01-03,13:25:33
PM,ktarnows,ALTER,PROJECT_TYPE,2020-01-03,13:27:20
PM,apuzon,INSERT,PAYMENTS,2020-01-03,13:32:41
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-03,13:33:58
SALES,sbaszel,UPDATE,PRODUCTS,2020-01-03,13:35:42
PM,gostrow,LOGOFF,none,2020-01-03,13:35:47
PM,kuszka,LOGOFF,none,2020-01-03,13:35:53
PM,tlalka,LOGOFF,none,2020-01-03,13:38:17
SALES,amaly,SELECT,PRODUCTS,2020-01-03,13:39:50
SALES,app,SELECT,ORDERS,2020-01-03,13:40:31
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-03,13:42:25
PM,gnyski,DELETE,CUSTOMERS,2020-01-03,13:44:28
PM,amaly,LOGOFF,none,2020-01-03,13:46:40
PM,apuzon,LOGOFF,none,2020-01-03,13:49:34
PM,gnyski,LOGOFF,none,2020-01-03,13:49:41
PM,ktarnows,ALTER,ASSIGNMENTS,2020-01-03,13:49:51
PM,amaly,LOGON,none,2020-01-03,13:50:34
PM,amaly,LOGOFF,none,2020-01-03,13:54:48
PM,zfenicki,LOGOFF,none,2020-01-03,13:55:05
PM,app,LOGOFF,none,2020-01-03,13:55:34
PM,zkrepy,LOGON,none,2020-01-03,13:57:07
PM,mwarzycha,SELECT,EMPLOYEES,2020-01-03,13:58:48
PM,app,LOGON,none,2020-01-03,14:00:15
PM,aosinska,SELECT,ASSIGNMENTS,2020-01-03,14:04:02
PM,kuszka,LOGON,none,2020-01-03,14:04:47
PM,aosinska,SELECT,CUSTOMERS,2020-01-03,14:05:10
PM,gnyski,LOGON,none,2020-01-03,14:05:57
PM,kespiel,DROP USER,none,2020-01-03,14:07:13
PM,mszkopianski,ALTER USER,none,2020-01-03,14:10:48
PM,mwarzycha,UPDATE,DEPARTMENTS,2020-01-03,14:13:05
PM,mjarcinska,SELECT,ASSIGNMENTS,2020-01-03,14:15:21
PM,gostrow,LOGON,none,2020-01-03,14:15:46
SALES,sbaszel,SELECT,PRODUCTS,2020-01-03,14:17:16
PM,tlalka,LOGON,none,2020-01-03,14:18:05
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-03,14:22:21
PM,mwarzycha,LOGOFF,none,2020-01-03,14:22:24
SALES,rbielik,SELECT,WAREHOUSES,2020-01-03,14:23:08
PM,amaly,LOGON,none,2020-01-03,14:24:22
PM,ktarnows,LOGOFF,none,2020-01-03,14:24:49
PM,rbielik,LOGOFF,none,2020-01-03,14:27:58
PM,gostrow,LOGOFF,none,2020-01-03,14:29:08
PM,zfenicki,LOGON,none,2020-01-03,14:31:29
PM,kespiel,ALTER USER,none,2020-01-03,14:31:33
PM,rbielik,LOGON,none,2020-01-03,14:31:57
PM,gostrow,LOGON,none,2020-01-03,14:32:32
SALES,amaly,SELECT,PRODUCTS,2020-01-03,14:37:24
PM,apuzon,LOGON,none,2020-01-03,14:40:46
SALES,app,INSERT,ORDERS,2020-01-03,14:42:47
PM,mwarzycha,LOGON,none,2020-01-03,14:42:47
SALES,app,SELECT,DISTRIBUTORS,2020-01-03,14:44:18
PM,amaly,LOGOFF,none,2020-01-03,14:44:56
PM,amaly,LOGON,none,2020-01-03,14:45:15
SALES,amaly,SELECT,PRODUCTS,2020-01-03,14:48:42
PM,ktarnows,LOGON,none,2020-01-03,14:49:51
SALES,rbielik,SELECT,WAREHOUSES,2020-01-03,14:50:08
SALES,kuszka,SELECT,ORDERS,2020-01-03,14:51:22
SALES,mjarcinska,UPDATE,PRODUCTS,2020-01-03,14:55:07
PM,amaly,LOGOFF,none,2020-01-03,15:00:25
PM,aosinska,INSERT,PROJECT_TYPE,2020-01-03,15:00:29
PM,anowotworski,LOGOFF,none,2020-01-03,15:02:26
PM,amaly,LOGON,none,2020-01-03,15:02:53
PM,aosinska,DELETE,PROJECT_DETAILS,2020-01-03,15:04:15
SALES,app,INSERT,ORDERS,2020-01-03,15:05:46
PM,adynka,LOGOFF,none,2020-01-03,15:05:48
SALES,kuszka,UPDATE,ORDERS,2020-01-03,15:06:51
SALES,mjarcinska,UPDATE,PRODUCTS,2020-01-03,15:08:36
PM,adynka,LOGON,none,2020-01-03,15:08:45
PM,apuzon,INSERT,PAYMENTS,2020-01-03,15:09:51
SALES,app,DELETE,ORDERS,2020-01-03,15:10:02
SALES,sbaszel,INSERT,PRODUCTS,2020-01-03,15:13:42
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-01-03,15:15:13
PM,aosinska,UPDATE,PROJECT_CATEGORY,2020-01-03,15:16:36
PM,mwyjko,SELECT,CUSTOMERS,2020-01-03,15:17:40
PM,aosinska,LOGOFF,none,2020-01-03,15:18:49
PM,ktarnows,ALTER,PROJECT_DETAILS,2020-01-03,15:19:23
PM,jsmidt,LOGOFF,none,2020-01-03,15:20:01
PM,app,LOGOFF,none,2020-01-03,15:22:30
PM,mwyjko,SELECT,PROJECT_DETAILS,2020-01-03,15:22:55
PM,sbaszel,LOGOFF,none,2020-01-03,15:22:56
PM,adynka,LOGOFF,none,2020-01-03,15:24:16
PM,tlalka,LOGOFF,none,2020-01-03,15:26:25
PM,gnyski,DELETE,CLIENTS,2020-01-03,15:27:45
PM,kespiel,ALTER USER,none,2020-01-03,15:32:04
PM,gnyski,UPDATE,CLIENTS,2020-01-03,15:33:01
PM,jsmidt,LOGON,none,2020-01-03,15:33:58
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-01-03,15:35:37
PM,zfenicki,LOGOFF,none,2020-01-03,15:37:44
PM,kuszka,SELECT,CUSTOMERS,2020-01-03,15:38:31
PM,gostrow,LOGOFF,none,2020-01-03,15:39:57
PM,sbaszel,LOGON,none,2020-01-03,15:41:03
PM,gostrow,LOGON,none,2020-01-03,15:41:03
PM,zfenicki,LOGON,none,2020-01-03,15:41:28
PM,aosinska,LOGON,none,2020-01-03,15:42:14
SALES,rbielik,SELECT,ORDERS,2020-01-03,15:43:41
PM,mwyjko,UPDATE,ASSIGNMENTS,2020-01-03,15:44:03
PM,mszkopianski,LOGOFF,none,2020-01-03,15:47:31
PM,mwarzycha,UPDATE,SKILLS,2020-01-03,15:49:06
PM,kespiel,SET ROLE,none,2020-01-03,15:50:47
SALES,mwarzycha,UPDATE,DISTRIBUTORS,2020-01-03,15:51:42
PM,mwarzycha,LOGOFF,none,2020-01-03,15:52:40
PM,aosinska,LOGOFF,none,2020-01-03,15:54:46
PM,sbaszel,LOGOFF,none,2020-01-03,15:58:42
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-03,15:58:46
PM,ktarnows,LOGOFF,none,2020-01-03,15:58:50
PM,mwarzycha,LOGON,none,2020-01-03,15:59:07
PM,sbaszel,LOGON,none,2020-01-03,16:02:04
PM,ktarnows,LOGON,none,2020-01-03,16:06:39
SALES,rbielik,SELECT,ORDERS,2020-01-03,16:09:48
PM,app,LOGON,none,2020-01-03,16:11:21
PM,kespiel,CREATE TABLE,none,2020-01-03,16:11:57
PM,zfenicki,LOGOFF,none,2020-01-03,16:12:58
SALES,sbaszel,SELECT,PRODUCTS,2020-01-03,16:16:00
PM,kespiel,CREATE TABLE,none,2020-01-03,16:16:53
PM,app,LOGOFF,none,2020-01-03,16:17:04
PM,kespiel,LOGOFF,none,2020-01-03,16:19:35
PM,apuzon,INSERT,PAYMENTS,2020-01-03,16:20:53
PM,aosinska,LOGON,none,2020-01-03,16:21:04
PM,aosinska,SELECT,PROJECT_CATEGORY,2020-01-03,16:21:08
PM,mszkopianski,LOGON,none,2020-01-03,16:25:03
SALES,ktarnows,ALTER,WAREHOUSES,2020-01-03,16:28:51
PM,zfenicki,LOGON,none,2020-01-03,16:31:25
PM,gnyski,LOGOFF,none,2020-01-03,16:31:56
PM,mjarcinska,LOGOFF,none,2020-01-03,16:31:56
PM,mszkopianski,LOGOFF,none,2020-01-03,16:35:08
PM,apuzon,DELETE,PAYMENTS,2020-01-03,16:37:52
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-01-03,16:38:59
SALES,sbaszel,SELECT,PRODUCTS,2020-01-03,16:47:07
SALES,mwarzycha,INSERT,DISTRIBUTORS,2020-01-03,16:48:33
PM,app,LOGON,none,2020-01-03,16:55:49
PM,mwarzycha,DELETE,DEPARTMENTS,2020-01-03,16:56:02
SALES,sbaszel,UPDATE,PRODUCTS,2020-01-03,16:56:25
PM,aosinska,SELECT,PROJECT_TYPE,2020-01-03,16:56:42
PM,amaly,LOGOFF,none,2020-01-03,16:56:47
PM,ktarnows,ALTER,PROJECT_STATUS,2020-01-03,16:58:00
SALES,app,UPDATE,ORDERS,2020-01-03,16:58:48
PM,ktarnows,LOGOFF,none,2020-01-06,09:02:11
PM,ktarnows,LOGON,none,2020-01-06,09:03:01
SALES,sbaszel,SELECT,PRODUCTS,2020-01-06,09:03:05
SALES,gostrow,SELECT,WAREHOUSES,2020-01-06,09:03:36
SALES,rbielik,SELECT,WAREHOUSES,2020-01-06,09:04:20
PM,kuszka,DELETE,CLIENTS,2020-01-06,09:04:25
SALES,app,INSERT,ORDERS,2020-01-06,09:05:56
PM,jsmidt,SELECT,ASSIGNMENTS,2020-01-06,09:06:42
PM,mszkopianski,LOGON,none,2020-01-06,09:12:55
PM,tlalka,LOGON,none,2020-01-06,09:13:24
PM,aosinska,INSERT,PROJECT_TYPE,2020-01-06,09:14:06
PM,adynka,LOGON,none,2020-01-06,09:14:30
PM,ktarnows,LOGOFF,none,2020-01-06,09:17:01
PM,ktarnows,LOGON,none,2020-01-06,09:17:56
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-06,09:18:47
PM,apuzon,DELETE,PAYMENTS,2020-01-06,09:19:02
PM,amaly,LOGON,none,2020-01-06,09:21:22
PM,apuzon,DELETE,PAYMENTS,2020-01-06,09:21:34
PM,mwarzycha,UPDATE,EMPLOYEES,2020-01-06,09:25:15
PM,amaly,SELECT,CUSTOMERS,2020-01-06,09:25:33
PM,amaly,LOGOFF,none,2020-01-06,09:27:11
PM,kuszka,INSERT,CLIENTS,2020-01-06,09:28:12
PM,mszkopianski,DROP USER,none,2020-01-06,09:28:59
PM,ktarnows,ALTER,SKILLS,2020-01-06,09:30:47
SALES,sbaszel,UPDATE,WAREHOUSES,2020-01-06,09:33:48
SALES,sbaszel,INSERT,WAREHOUSES,2020-01-06,09:34:15
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-06,09:34:20
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-06,09:34:20
PM,aosinska,LOGOFF,none,2020-01-06,09:34:25
PM,aosinska,LOGON,none,2020-01-06,09:35:10
PM,apuzon,LOGOFF,none,2020-01-06,09:36:42
PM,mwarzycha,LOGOFF,none,2020-01-06,09:37:32
PM,sbaszel,LOGOFF,none,2020-01-06,09:41:42
PM,sbaszel,LOGON,none,2020-01-06,09:42:16
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-06,09:42:26
SALES,app,UPDATE,ORDERS,2020-01-06,09:42:48
PM,mjarcinska,LOGON,none,2020-01-06,09:42:56
PM,aosinska,LOGOFF,none,2020-01-06,09:44:34
SALES,gostrow,SELECT,ORDERS,2020-01-06,09:46:55
SALES,ktarnows,ALTER,ORDERS,2020-01-06,09:47:58
