System,User,Operation,Object,Date,Day,Time
1,11,14,,20200102,4,131704
2,17,5,16,20200102,4,131821
1,10,1,,20200102,4,131822
1,12,2,,20200102,4,131848
1,16,1,,20200102,4,131904
2,18,4,16,20200102,4,131916
1,19,2,,20200102,4,132024
1,3,7,4,20200102,4,132043
1,12,1,,20200102,4,132121
1,11,11,,20200102,4,132345
1,10,2,,20200102,4,132550
1,15,2,,20200102,4,132616
2,12,7,17,20200102,4,132742
1,15,1,,20200102,4,132931
2,20,3,17,20200102,4,132932
1,1,7,9,20200102,4,133035
2,18,7,15,20200102,4,133045
1,15,4,8,20200102,4,133200
1,12,3,6,20200102,4,133257
1,18,2,,20200102,4,133409
1,13,2,,20200102,4,133444
1,18,1,,20200102,4,133454
1,13,1,,20200102,4,133544
1,13,7,19,20200102,4,133708
1,16,2,,20200102,4,133757
1,15,7,8,20200102,4,133920
1,6,3,3,20200102,4,133956
1,16,1,,20200102,4,134150
1,16,8,14,20200102,4,134205
2,18,8,15,20200102,4,134231
1,12,3,7,20200102,4,134251
1,10,1,,20200102,4,134330
1,19,1,,20200102,4,134348
2,18,7,15,20200102,4,134455
2,18,4,15,20200102,4,134512
1,12,4,2,20200102,4,134603
2,20,7,18,20200102,4,134702
2,20,3,16,20200102,4,134752
1,19,2,,20200102,4,134819
1,17,5,3,20200102,4,134844
1,19,1,,20200102,4,134859
2,20,7,18,20200102,4,134945
1,15,8,8,20200102,4,134951
2,21,4,15,20200102,4,135025
1,21,2,,20200102,4,135154
1,8,3,3,20200102,4,135223
1,21,1,,20200102,4,135336
2,22,4,15,20200102,4,135337
2,13,7,18,20200102,4,135437
1,10,13,,20200102,4,135655
2,22,4,15,20200102,4,135749
1,12,4,6,20200102,4,135814
1,8,3,4,20200102,4,135828
1,13,3,19,20200102,4,135917
1,14,7,19,20200102,4,140057
2,15,3,18,20200102,4,140129
2,22,3,15,20200102,4,140404
1,15,2,,20200102,4,140559
2,21,4,15,20200102,4,140616
1,15,1,,20200102,4,140649
1,15,7,8,20200102,4,140719
1,21,2,,20200102,4,140722
1,8,3,3,20200102,4,140842
2,14,8,18,20200102,4,140950
2,18,3,16,20200102,4,141137
1,12,3,6,20200102,4,141341
1,17,2,,20200102,4,141447
1,15,7,8,20200102,4,141513
1,22,2,,20200102,4,141723
1,16,3,8,20200102,4,141842
1,3,3,1,20200102,4,142101
1,11,11,,20200102,4,142121
1,12,7,1,20200102,4,142317
1,6,2,,20200102,4,142427
1,12,2,,20200102,4,142533
1,15,8,8,20200102,4,142630
1,14,4,11,20200102,4,142631
1,2,7,3,20200102,4,142635
2,18,3,15,20200102,4,142652
1,2,7,10,20200102,4,142654
2,20,4,18,20200102,4,142731
2,20,4,18,20200102,4,142753
1,22,1,,20200102,4,142837
2,18,7,16,20200102,4,142908
1,5,1,,20200102,4,143004
1,16,7,14,20200102,4,143005
1,16,7,13,20200102,4,143032
1,17,1,,20200102,4,143051
2,18,4,15,20200102,4,143052
2,20,4,18,20200102,4,143118
2,20,7,18,20200102,4,143119
1,17,2,,20200102,4,143136
1,15,7,8,20200102,4,143203
1,14,7,19,20200102,4,143210
1,2,2,,20200102,4,143317
2,19,3,18,20200102,4,143408
1,17,1,,20200102,4,143507
1,17,2,,20200102,4,143524
1,10,12,,20200102,4,143533
1,17,1,,20200102,4,143751
1,17,2,,20200102,4,143759
1,16,8,12,20200102,4,143808
1,19,2,,20200102,4,143829
2,18,8,15,20200102,4,143832
2,18,4,16,20200102,4,143918
2,20,4,18,20200102,4,144017
2,22,3,15,20200102,4,144021
1,11,11,,20200102,4,144511
1,3,4,10,20200102,4,144520
1,14,8,11,20200102,4,144652
1,10,14,,20200102,4,144741
1,12,1,,20200102,4,144811
1,1,7,3,20200102,4,144907
1,11,11,,20200102,4,144909
2,18,8,15,20200102,4,144923
1,3,4,3,20200102,4,144934
1,11,12,,20200102,4,145008
1,7,2,,20200102,4,145032
2,12,8,17,20200102,4,145133
1,19,1,,20200102,4,145309
1,16,2,,20200102,4,145537
1,19,3,19,20200102,4,145847
1,17,1,,20200102,4,150142
1,19,2,,20200102,4,150237
1,19,1,,20200102,4,150244
1,17,5,2,20200102,4,150307
1,11,15,,20200102,4,150327
1,6,1,,20200102,4,150432
1,15,4,8,20200102,4,150510
1,11,12,,20200102,4,150519
2,22,4,15,20200102,4,150525
1,3,8,3,20200102,4,150701
1,2,1,,20200102,4,150818
1,2,3,10,20200102,4,150934
2,22,4,15,20200102,4,151023
1,16,1,,20200102,4,151319
2,13,3,18,20200102,4,151337
2,12,7,17,20200102,4,151418
1,1,8,3,20200102,4,151516
2,22,3,15,20200102,4,151535
1,14,8,11,20200102,4,151653
1,20,2,,20200102,4,151707
1,13,8,19,20200102,4,151717
1,20,1,,20200102,4,151934
1,15,8,8,20200102,4,151956
1,17,2,,20200102,4,152003
2,22,3,18,20200102,4,152115
1,16,2,,20200102,4,152140
1,14,4,11,20200102,4,152156
1,15,2,,20200102,4,152329
1,8,2,,20200102,4,152332
2,20,7,18,20200102,4,152520
2,13,3,17,20200102,4,153024
1,16,1,,20200102,4,153112
1,16,3,4,20200102,4,153112
1,5,3,3,20200102,4,153316
1,13,8,11,20200102,4,153352
1,17,1,,20200102,4,153524
1,21,1,,20200102,4,153533
1,17,2,,20200102,4,153613
2,13,3,16,20200102,4,153619
1,10,13,,20200102,4,153718
1,10,11,,20200102,4,153744
1,12,8,6,20200102,4,153803
2,20,7,18,20200102,4,153850
1,14,4,11,20200102,4,153910
1,12,2,,20200102,4,153940
1,11,15,,20200102,4,154001
1,15,1,,20200102,4,154129
1,14,2,,20200102,4,154225
1,19,2,,20200102,4,154236
2,20,8,18,20200102,4,154335
1,16,4,13,20200102,4,154416
1,8,1,,20200102,4,154443
1,16,7,13,20200102,4,154529
1,22,2,,20200102,4,154551
1,14,1,,20200102,4,154552
1,10,15,,20200102,4,154700
1,12,1,,20200102,4,154742
1,17,1,,20200102,4,154815
2,20,8,18,20200102,4,154818
2,20,4,18,20200102,4,154952
2,21,3,15,20200102,4,155046
1,15,4,8,20200102,4,155107
1,19,1,,20200102,4,155114
1,9,2,,20200102,4,155203
2,21,4,15,20200102,4,155204
2,14,8,18,20200102,4,155217
1,18,2,,20200102,4,155259
1,15,4,8,20200102,4,155312
1,15,4,8,20200102,4,155528
1,14,7,11,20200102,4,155550
1,18,1,,20200102,4,155730
2,20,8,18,20200102,4,155732
2,20,3,17,20200102,4,155749
1,16,2,,20200102,4,155834
1,12,3,6,20200102,4,155859
1,19,2,,20200102,4,160036
1,12,4,1,20200102,4,160143
1,22,1,,20200102,4,160227
1,2,4,3,20200102,4,160236
1,12,3,5,20200102,4,160237
1,17,2,,20200102,4,160425
2,18,3,15,20200102,4,160610
1,13,2,,20200102,4,160652
1,16,1,,20200102,4,160848
1,16,7,12,20200102,4,160852
1,11,13,,20200102,4,160940
1,4,3,4,20200102,4,161059
2,14,4,18,20200102,4,161114
1,22,2,,20200102,4,161123
1,13,1,,20200102,4,161241
2,18,8,16,20200102,4,161310
1,22,1,,20200102,4,161424
1,6,2,,20200102,4,161536
1,18,2,,20200102,4,161630
2,21,4,15,20200102,4,161848
1,18,1,,20200102,4,162010
1,19,1,,20200102,4,162021
1,10,15,,20200102,4,162033
2,18,7,16,20200102,4,162044
1,20,2,,20200102,4,162051
1,8,3,3,20200102,4,162259
1,8,3,4,20200102,4,162317
1,15,2,,20200102,4,162359
2,21,4,15,20200102,4,162405
1,17,1,,20200102,4,162507
1,12,8,2,20200102,4,162555
1,20,1,,20200102,4,162620
1,17,2,,20200102,4,162628
2,20,7,18,20200102,4,162640
1,6,1,,20200102,4,162724
1,17,1,,20200102,4,162920
2,18,4,15,20200102,4,162941
1,11,13,,20200102,4,163100
1,10,2,,20200102,4,163200
1,16,2,,20200102,4,163202
1,19,3,19,20200102,4,163420
1,17,2,,20200102,4,163451
1,7,1,,20200102,4,163626
1,12,2,,20200102,4,163632
1,6,3,3,20200102,4,163643
1,9,1,,20200102,4,163916
1,17,1,,20200102,4,164101
2,13,3,16,20200102,4,164154
1,8,3,4,20200102,4,164221
1,20,2,,20200102,4,164329
1,17,2,,20200102,4,164358
1,1,8,9,20200102,4,164622
1,19,2,,20200102,4,164654
1,18,2,,20200102,4,164724
1,13,2,,20200102,4,164918
1,21,2,,20200102,4,164939
1,17,1,,20200102,4,164955
1,13,1,,20200102,4,165202
1,13,8,19,20200102,4,165209
1,18,1,,20200102,4,165316
1,11,15,,20200102,4,165427
1,15,1,,20200102,4,165443
2,18,4,15,20200102,4,165450
1,20,1,,20200102,4,165452
1,19,1,,20200102,4,165534
2,15,3,18,20200102,4,165537
2,20,4,18,20200102,4,165610
1,15,7,8,20200102,4,165639
2,18,3,15,20200102,4,165740
1,16,1,,20200102,4,165755
2,14,3,16,20200102,4,165943
1,10,1,,20200102,4,165945
1,21,1,,20200103,5,90134
1,6,3,3,20200103,5,90154
1,19,2,,20200103,5,90317
1,15,7,8,20200103,5,90515
1,18,2,,20200103,5,90601
1,17,2,,20200103,5,90634
1,17,1,,20200103,5,90724
1,15,4,8,20200103,5,90758
1,11,2,,20200103,5,90845
1,1,8,3,20200103,5,90928
1,6,3,4,20200103,5,91001
1,11,1,,20200103,5,91004
1,18,1,,20200103,5,91049
1,19,1,,20200103,5,91306
1,18,2,,20200103,5,91311
2,21,4,15,20200103,5,91329
1,18,1,,20200103,5,91336
2,14,7,18,20200103,5,91433
1,13,8,11,20200103,5,91438
1,17,5,3,20200103,5,91534
1,2,3,2,20200103,5,91659
1,11,11,,20200103,5,91717
1,9,3,3,20200103,5,91801
1,17,5,19,20200103,5,91931
2,21,4,15,20200103,5,92307
1,9,3,3,20200103,5,92350
1,12,1,,20200103,5,92509
1,17,2,,20200103,5,92639
2,20,8,18,20200103,5,92714
1,17,1,,20200103,5,92745
1,12,3,2,20200103,5,92912
1,8,2,,20200103,5,92914
1,1,4,10,20200103,5,93010
1,12,3,2,20200103,5,93023
2,17,5,15,20200103,5,93030
1,12,3,7,20200103,5,93046
1,7,2,,20200103,5,93207
2,22,4,15,20200103,5,93303
2,3,4,16,20200103,5,93359
1,8,1,,20200103,5,93441
2,20,3,17,20200103,5,93518
1,10,12,,20200103,5,93519
2,22,4,15,20200103,5,93614
2,21,3,18,20200103,5,93705
1,16,3,8,20200103,5,93738
2,19,3,16,20200103,5,93807
2,12,8,17,20200103,5,93818
2,18,8,16,20200103,5,93913
1,14,4,19,20200103,5,93954
1,12,7,2,20200103,5,93954
1,2,3,5,20200103,5,94052
1,10,13,,20200103,5,94209
2,22,3,15,20200103,5,94212
2,21,4,15,20200103,5,94255
1,13,4,11,20200103,5,94335
2,18,3,15,20200103,5,94353
2,20,8,18,20200103,5,94430
2,19,3,17,20200103,5,94440
1,15,3,8,20200103,5,94546
1,12,8,1,20200103,5,94557
2,20,7,18,20200103,5,94616
2,21,3,15,20200103,5,94631
2,13,7,18,20200103,5,94638
1,12,8,6,20200103,5,94751
1,15,8,8,20200103,5,94850
2,13,3,16,20200103,5,95001
1,10,11,,20200103,5,95156
1,13,3,11,20200103,5,95226
2,20,3,16,20200103,5,95529
2,18,7,16,20200103,5,95557
1,19,2,,20200103,5,95833
1,9,2,,20200103,5,95930
2,22,3,18,20200103,5,95945
1,15,2,,20200103,5,100044
1,19,1,,20200103,5,100219
1,13,7,19,20200103,5,100224
1,14,4,19,20200103,5,100229
1,11,14,,20200103,5,100314
1,15,1,,20200103,5,100506
1,15,2,,20200103,5,100522
1,3,8,9,20200103,5,100537
2,19,3,17,20200103,5,100612
1,13,7,11,20200103,5,100633
1,10,11,,20200103,5,100652
1,10,11,,20200103,5,100823
2,19,3,18,20200103,5,101111
1,10,12,,20200103,5,101117
1,16,8,13,20200103,5,101143
1,19,2,,20200103,5,101150
1,19,1,,20200103,5,101159
2,18,7,16,20200103,5,101217
1,9,1,,20200103,5,101340
1,16,4,10,20200103,5,101343
2,19,3,18,20200103,5,101423
1,1,4,10,20200103,5,101555
2,2,4,16,20200103,5,101606
1,16,3,4,20200103,5,101611
2,18,4,15,20200103,5,101649
1,11,11,,20200103,5,101820
1,10,11,,20200103,5,101822
1,19,3,19,20200103,5,101857
2,20,3,18,20200103,5,101927
2,22,3,15,20200103,5,102141
1,15,1,,20200103,5,102142
1,11,11,,20200103,5,102158
1,12,2,,20200103,5,102201
1,17,2,,20200103,5,102230
1,12,1,,20200103,5,102304
1,12,7,2,20200103,5,102406
1,10,13,,20200103,5,102438
1,15,2,,20200103,5,102459
2,19,3,16,20200103,5,102625
1,17,1,,20200103,5,102651
1,18,2,,20200103,5,102710
1,16,3,19,20200103,5,102811
2,20,3,18,20200103,5,102853
1,9,3,3,20200103,5,102907
2,22,3,18,20200103,5,103046
1,13,7,11,20200103,5,103046
1,6,2,,20200103,5,103121
1,15,1,,20200103,5,103204
1,15,2,,20200103,5,103255
1,10,14,,20200103,5,103425
1,22,2,,20200103,5,103511
1,2,8,9,20200103,5,103512
2,20,7,18,20200103,5,103649
2,20,8,18,20200103,5,103830
2,20,4,18,20200103,5,103834
2,19,3,16,20200103,5,103908
1,13,8,11,20200103,5,103908
1,10,15,,20200103,5,103909
1,1,2,,20200103,5,103916
1,15,1,,20200103,5,104042
1,3,3,13,20200103,5,104228
1,1,1,,20200103,5,104407
1,18,1,,20200103,5,104617
1,1,2,,20200103,5,104800
1,16,7,14,20200103,5,104850
1,5,2,,20200103,5,104939
1,19,3,19,20200103,5,104941
1,10,2,,20200103,5,105043
1,18,2,,20200103,5,105051
1,12,3,6,20200103,5,105113
1,16,7,12,20200103,5,105121
1,15,2,,20200103,5,105207
1,19,2,,20200103,5,105319
1,12,2,,20200103,5,105455
1,1,1,,20200103,5,105520
1,11,11,,20200103,5,105559
1,17,2,,20200103,5,105626
1,18,1,,20200103,5,105810
1,16,2,,20200103,5,110030
1,10,1,,20200103,5,110039
1,1,8,9,20200103,5,110125
1,16,1,,20200103,5,110132
1,14,2,,20200103,5,110139
1,7,1,,20200103,5,110220
1,13,2,,20200103,5,110350
1,12,1,,20200103,5,110458
1,16,7,12,20200103,5,110521
2,18,3,15,20200103,5,110550
1,22,1,,20200103,5,110619
2,18,8,15,20200103,5,110730
1,16,4,13,20200103,5,110848
1,14,1,,20200103,5,110920
2,18,7,16,20200103,5,110933
1,12,8,5,20200103,5,110953
1,8,3,4,20200103,5,111006
1,12,8,5,20200103,5,111040
2,18,8,15,20200103,5,111118
1,17,1,,20200103,5,111131
1,10,14,,20200103,5,111138
1,12,8,6,20200103,5,111159
1,13,1,,20200103,5,111309
1,11,11,,20200103,5,111355
1,19,1,,20200103,5,111559
1,12,3,6,20200103,5,111604
1,2,7,9,20200103,5,111830
2,21,3,15,20200103,5,112013
1,9,3,3,20200103,5,112156
1,17,5,14,20200103,5,112241
1,19,2,,20200103,5,112356
1,19,1,,20200103,5,112428
2,18,4,15,20200103,5,112449
2,19,3,17,20200103,5,112753
1,12,7,5,20200103,5,112810
1,16,2,,20200103,5,112958
1,3,8,3,20200103,5,113005
1,13,4,19,20200103,5,113043
1,17,5,19,20200103,5,113055
1,16,1,,20200103,5,113144
1,2,3,1,20200103,5,113311
1,10,11,,20200103,5,113321
1,22,2,,20200103,5,113336
1,17,2,,20200103,5,113406
2,12,3,17,20200103,5,113449
1,4,3,4,20200103,5,113533
2,18,8,15,20200103,5,113702
1,12,2,,20200103,5,113707
1,15,1,,20200103,5,113724
1,16,3,9,20200103,5,113847
2,20,4,18,20200103,5,113943
1,8,3,3,20200103,5,114023
1,22,1,,20200103,5,114138
1,10,11,,20200103,5,114423
2,21,3,18,20200103,5,114502
2,18,7,15,20200103,5,114557
1,2,4,4,20200103,5,114601
1,3,3,11,20200103,5,114654
1,16,3,19,20200103,5,114707
2,18,8,16,20200103,5,114720
1,16,8,12,20200103,5,114752
1,16,7,12,20200103,5,114810
1,18,2,,20200103,5,114810
1,17,1,,20200103,5,114917
1,16,7,13,20200103,5,114943
1,6,1,,20200103,5,115036
1,19,2,,20200103,5,115056
1,4,2,,20200103,5,115105
1,14,8,19,20200103,5,115226
2,20,3,18,20200103,5,115416
2,14,7,18,20200103,5,115431
1,15,2,,20200103,5,115513
1,21,2,,20200103,5,115533
1,14,2,,20200103,5,115556
1,18,1,,20200103,5,115634
1,16,3,14,20200103,5,115735
2,18,8,16,20200103,5,115739
1,6,3,3,20200103,5,115741
1,12,1,,20200103,5,115900
2,18,3,15,20200103,5,115926
1,19,1,,20200103,5,120048
1,16,8,14,20200103,5,120147
1,16,7,14,20200103,5,120253
1,16,2,,20200103,5,120330
2,18,4,16,20200103,5,120420
1,15,1,,20200103,5,120426
2,20,4,18,20200103,5,120533
1,11,14,,20200103,5,120547
2,20,4,18,20200103,5,120634
1,14,1,,20200103,5,120712
2,17,5,17,20200103,5,120718
2,19,3,18,20200103,5,120924
1,21,1,,20200103,5,121003
2,19,3,16,20200103,5,121006
1,8,2,,20200103,5,121009
1,15,7,8,20200103,5,121053
1,22,2,,20200103,5,121056
1,16,1,,20200103,5,121344
1,19,2,,20200103,5,121429
1,11,12,,20200103,5,121448
2,18,8,15,20200103,5,121743
2,17,5,16,20200103,5,121832
1,19,1,,20200103,5,122001
2,17,5,17,20200103,5,122021
1,13,3,19,20200103,5,122035
1,16,8,10,20200103,5,122037
1,8,1,,20200103,5,122059
2,19,3,18,20200103,5,122241
1,12,8,7,20200103,5,122400
1,21,2,,20200103,5,122413
1,16,8,14,20200103,5,122454
1,5,1,,20200103,5,122631
2,19,3,16,20200103,5,122740
1,17,5,3,20200103,5,122812
1,12,2,,20200103,5,122819
2,19,3,17,20200103,5,122829
1,17,2,,20200103,5,122901
1,13,7,19,20200103,5,123107
1,21,1,,20200103,5,123306
1,11,12,,20200103,5,123341
2,21,4,15,20200103,5,123404
1,12,1,,20200103,5,123411
1,12,2,,20200103,5,123421
1,15,4,8,20200103,5,123439
1,16,8,10,20200103,5,123510
1,18,2,,20200103,5,123512
1,17,1,,20200103,5,123654
2,20,4,18,20200103,5,123657
1,17,5,8,20200103,5,123701
1,10,12,,20200103,5,123831
1,6,2,,20200103,5,124034
1,17,5,4,20200103,5,124054
1,22,1,,20200103,5,124144
1,3,7,4,20200103,5,124241
2,21,3,18,20200103,5,124326
1,11,13,,20200103,5,124344
1,13,7,11,20200103,5,124459
1,3,7,4,20200103,5,124551
1,11,14,,20200103,5,124835
1,17,5,19,20200103,5,124847
1,14,7,19,20200103,5,124851
1,2,3,2,20200103,5,125008
1,22,2,,20200103,5,125029
1,17,2,,20200103,5,125038
1,16,8,10,20200103,5,125343
1,17,1,,20200103,5,125533
2,17,5,15,20200103,5,125554
1,13,2,,20200103,5,125640
2,19,3,17,20200103,5,125641
1,2,4,12,20200103,5,125858
1,2,4,12,20200103,5,125902
1,18,1,,20200103,5,130019
1,5,2,,20200103,5,130158
1,19,2,,20200103,5,130247
2,18,8,15,20200103,5,130333
1,17,5,3,20200103,5,130411
1,22,1,,20200103,5,130453
1,14,4,11,20200103,5,130509
1,16,7,14,20200103,5,130814
1,10,2,,20200103,5,131003
1,3,4,10,20200103,5,131014
1,4,1,,20200103,5,131347
1,8,2,,20200103,5,131356
1,13,1,,20200103,5,131425
1,19,1,,20200103,5,131551
1,10,1,,20200103,5,131606
1,14,7,19,20200103,5,131639
2,18,7,15,20200103,5,131725
2,18,7,16,20200103,5,131744
1,11,14,,20200103,5,131845
1,2,7,3,20200103,5,131915
1,22,2,,20200103,5,131954
1,8,1,,20200103,5,132030
1,15,2,,20200103,5,132109
1,1,4,11,20200103,5,132159
1,6,1,,20200103,5,132322
1,1,4,3,20200103,5,132342
1,10,15,,20200103,5,132354
1,19,2,,20200103,5,132405
1,5,1,,20200103,5,132427
2,14,3,16,20200103,5,132517
1,12,1,,20200103,5,132523
1,15,1,,20200103,5,132538
1,20,2,,20200103,5,132556
1,15,4,8,20200103,5,132614
1,1,7,4,20200103,5,132727
1,17,2,,20200103,5,132822
1,12,7,1,20200103,5,133147
1,10,12,,20200103,5,133248
1,4,2,,20200103,5,133405
1,1,4,3,20200103,5,133447
1,19,1,,20200103,5,133539
1,5,3,3,20200103,5,133550
1,15,2,,20200103,5,133606
1,7,2,,20200103,5,133702
1,11,11,,20200103,5,133703
2,12,7,17,20200103,5,133925
1,15,1,,20200103,5,134058
1,18,2,,20200103,5,134113
1,18,1,,20200103,5,134144
1,1,3,5,20200103,5,134256
1,18,2,,20200103,5,134344
1,17,1,,20200103,5,134346
1,11,12,,20200103,5,134406
2,21,4,15,20200103,5,134510
1,7,1,,20200103,5,134535
1,15,3,8,20200103,5,134736
2,14,3,15,20200103,5,134750
1,2,2,,20200103,5,134835
1,12,2,,20200103,5,134844
1,16,8,14,20200103,5,134937
1,4,1,,20200103,5,134948
1,16,7,14,20200103,5,134952
1,15,8,8,20200103,5,135004
1,20,1,,20200103,5,135144
1,22,1,,20200103,5,135156
1,17,5,14,20200103,5,135345
2,21,4,15,20200103,5,135419
1,17,5,5,20200103,5,135509
1,22,2,,20200103,5,135551
1,12,1,,20200103,5,135629
2,20,4,18,20200103,5,135648
1,16,2,,20200103,5,135733
1,11,11,,20200103,5,140016
1,16,1,,20200103,5,140120
1,15,2,,20200103,5,140201
1,12,2,,20200103,5,140313
1,17,2,,20200103,5,140411
1,19,2,,20200103,5,140514
1,18,1,,20200103,5,140631
1,2,1,,20200103,5,140735
1,3,4,10,20200103,5,140916
1,19,1,,20200103,5,141021
1,17,1,,20200103,5,141052
2,19,3,16,20200103,5,141423
2,18,8,15,20200103,5,141457
1,10,14,,20200103,5,141553
1,12,1,,20200103,5,141638
1,22,1,,20200103,5,141908
1,17,2,,20200103,5,142011
1,14,2,,20200103,5,142011
1,19,2,,20200103,5,142102
1,18,2,,20200103,5,142121
1,18,1,,20200103,5,142122
2,20,8,18,20200103,5,142332
2,18,4,16,20200103,5,142348
1,15,1,,20200103,5,142403
1,3,2,,20200103,5,142520
2,20,4,18,20200103,5,142540
1,2,2,,20200103,5,142625
1,16,4,12,20200103,5,142832
1,15,7,8,20200103,5,142832
1,16,3,11,20200103,5,142844
1,12,8,7,20200103,5,142845
2,22,3,15,20200103,5,142858
1,14,1,,20200103,5,142910
2,20,4,18,20200103,5,142947
1,17,1,,20200103,5,143108
1,20,2,,20200103,5,143223
1,12,8,5,20200103,5,143254
1,19,1,,20200103,5,143334
1,19,2,,20200103,5,143442
2,13,8,18,20200103,5,143453
1,16,2,,20200103,5,143506
1,8,3,4,20200103,5,143633
1,16,1,,20200103,5,143730
1,22,2,,20200103,5,143731
1,13,8,19,20200103,5,143732
1,12,8,1,20200103,5,143834
1,20,1,,20200103,5,144023
2,20,8,18,20200103,5,144125
1,9,2,,20200103,5,144232
2,14,3,18,20200103,5,144239
1,12,7,7,20200103,5,144317
1,18,2,,20200103,5,144335
2,17,5,18,20200103,5,144417
1,16,4,10,20200103,5,144530
2,20,4,18,20200103,5,144602
1,4,3,4,20200103,5,144819
1,2,1,,20200103,5,144921
1,7,3,4,20200103,5,144959
1,6,3,3,20200103,5,145038
2,21,3,18,20200103,5,145147
2,20,3,16,20200103,5,145229
1,22,1,,20200103,5,145250
1,18,1,,20200103,5,145325
1,20,2,,20200103,5,145521
1,13,2,,20200103,5,145559
2,18,8,16,20200103,5,145700
1,8,3,3,20200103,5,145806
2,21,3,15,20200103,5,145905
1,19,1,,20200103,5,145922
1,16,7,12,20200103,5,150058
2,22,3,15,20200103,5,150149
2,18,3,15,20200103,5,150158
1,11,2,,20200103,5,150357
1,16,7,13,20200103,5,150503
1,14,7,19,20200103,5,150549
1,15,4,8,20200103,5,150830
1,15,8,8,20200103,5,150837
1,16,3,19,20200103,5,151147
2,18,4,15,20200103,5,151213
2,19,3,16,20200103,5,151251
1,15,8,8,20200103,5,151317
1,20,1,,20200103,5,151323
2,18,3,16,20200103,5,151416
1,12,2,,20200103,5,151417
1,8,3,3,20200103,5,151446
2,14,3,15,20200103,5,151509
1,15,3,8,20200103,5,151555
1,12,1,,20200103,5,151938
1,17,5,5,20200103,5,152002
1,21,2,,20200103,5,152130
1,21,1,,20200103,5,152141
1,17,2,,20200103,5,152142
1,3,1,,20200103,5,152145
2,18,8,15,20200103,5,152210
1,13,1,,20200103,5,152229
1,12,2,,20200103,5,152433
1,19,2,,20200103,5,152507
1,1,3,4,20200103,5,152538
1,16,8,10,20200103,5,152603
2,20,4,18,20200103,5,152624
1,16,7,12,20200103,5,152730
1,16,8,10,20200103,5,152749
2,18,3,16,20200103,5,152756
2,15,3,18,20200103,5,152808
2,20,4,18,20200103,5,152809
1,11,1,,20200103,5,152842
1,17,1,,20200103,5,153205
1,16,8,12,20200103,5,153208
1,15,8,8,20200103,5,153247
1,14,7,19,20200103,5,153352
1,17,2,,20200103,5,153448
1,11,2,,20200103,5,153520
1,15,4,8,20200103,5,153618
1,17,1,,20200103,5,153816
1,13,2,,20200103,5,153906
2,18,3,15,20200103,5,153959
2,21,3,15,20200103,5,154154
1,16,4,13,20200103,5,154218
1,15,8,8,20200103,5,154227
1,12,1,,20200103,5,154422
2,22,3,18,20200103,5,154438
1,15,8,8,20200103,5,154726
1,19,1,,20200103,5,154906
1,14,7,19,20200103,5,155057
1,15,4,8,20200103,5,155254
1,11,1,,20200103,5,155254
1,10,2,,20200103,5,155309
2,18,7,15,20200103,5,155334
1,3,4,3,20200103,5,155406
1,2,3,3,20200103,5,155423
2,19,3,18,20200103,5,155526
1,16,3,13,20200103,5,155540
1,1,8,9,20200103,5,155605
2,21,3,15,20200103,5,155607
1,11,14,,20200103,5,155622
1,10,1,,20200103,5,155706
2,19,3,16,20200103,5,155933
2,2,4,16,20200103,5,155942
2,18,4,16,20200103,5,155950
1,4,3,4,20200103,5,160039
1,21,2,,20200103,5,160121
2,18,8,16,20200103,5,160150
1,10,2,,20200103,5,160159
1,21,1,,20200103,5,160200
1,22,2,,20200103,5,160203
2,20,3,17,20200103,5,160240
1,16,8,10,20200103,5,160348
1,15,8,8,20200103,5,160807
1,8,3,4,20200103,5,160843
1,15,3,8,20200103,5,160858
1,12,2,,20200103,5,161302
1,13,1,,20200103,5,161312
2,15,3,18,20200103,5,161328
1,16,2,,20200103,5,161336
1,15,8,8,20200103,5,161523
1,15,7,8,20200103,5,161535
1,15,3,8,20200103,5,161546
2,20,8,18,20200103,5,161554
1,17,5,2,20200103,5,161603
2,18,7,15,20200103,5,161632
1,1,4,12,20200103,5,161655
1,10,1,,20200103,5,161704
1,12,1,,20200103,5,161957
2,20,8,18,20200103,5,162006
1,12,2,,20200103,5,162243
1,3,7,4,20200103,5,162405
1,11,13,,20200103,5,162418
1,3,4,9,20200103,5,162422
1,13,3,19,20200103,5,162734
2,18,7,16,20200103,5,162807
1,17,2,,20200103,5,163034
2,20,8,18,20200103,5,163041
2,20,3,16,20200103,5,163202
1,2,7,10,20200103,5,163241
1,2,7,10,20200103,5,163241
1,3,2,,20200103,5,163335
1,16,1,,20200103,5,163401
2,21,3,18,20200103,5,163413
2,18,4,16,20200103,5,163552
1,21,2,,20200103,5,163709
1,15,7,8,20200103,5,163727
2,18,3,15,20200103,5,163744
1,19,2,,20200103,5,163801
1,16,7,13,20200103,5,163822
1,11,13,,20200103,5,163959
1,17,1,,20200103,5,164059
1,14,2,,20200103,5,164126
1,19,1,,20200103,5,164312
1,17,2,,20200103,5,164443
1,15,4,8,20200103,5,164458
1,1,8,3,20200103,5,164529
1,15,3,8,20200103,5,164542
1,10,14,,20200103,5,164554
1,6,3,3,20200103,5,164642
1,17,1,,20200103,5,164845
2,18,4,16,20200103,5,165259
1,21,1,,20200103,5,165332
1,3,1,,20200103,5,165348
1,22,1,,20200103,5,165400
1,15,2,,20200103,5,165402
