System,User,Operation,Object,Date,Time
PM,mwarzycha,LOGOFF,none,2020-06-06,11:58:39
PM,aosinska,LOGOFF,none,2020-06-21,10:55:21
PM,amaly,LOGOFF,none,2020-07-25,09:19:51
PM,apuzon,SELECT,PAYMENTS,2020-02-23,15:13:09
PM,aosinska,LOGON,none,2020-02-16,13:14:13
PM,adynka,SELECT,TASKS,2020-06-06,13:44:00
PM,amaly,LOGON,none,2020-03-21,12:14:45
PM,anowotworski,LOGOFF,none,2020-02-01,12:00:14
PM,rbielik,LOGOFF,none,2020-01-12,10:03:53
PM,jsmidt,LOGOFF,none,2020-06-14,11:40:26
PM,mjarcinska,LOGOFF,none,2020-01-18,12:16:47
PM,mwarzycha,LOGON,none,2020-01-11,12:20:18
PM,tlalka,SELECT,ASSIGNMENTS,2020-08-09,10:06:24
PM,anowotworski,LOGON,none,2020-05-23,09:39:09
PM,rbielik,LOGON,none,2020-02-02,11:55:03
PM,aosinska,UPDATE,PROJECTS,2020-04-26,14:46:22
PM,mwarzycha,UPDATE,EXPERIENCES,2020-02-09,14:49:55
PM,apuzon,LOGOFF,none,2020-06-07,10:10:25
PM,mjarcinska,LOGON,none,2020-04-12,11:53:47
PM,aosinska,SELECT,CUSTOMERS,2020-05-16,09:33:17
SALES,ktarnows,ALTER,PRODUCTS,2020-06-06,12:39:40
SALES,amaly,SELECT,ORDERS,2020-08-30,10:03:32
PM,amaly,LOGOFF,none,2020-03-29,14:16:53
SALES,rbielik,UPDATE,WAREHOUSES,2020-06-06,15:10:54
PM,ktarnows,LOGOFF,none,2020-01-11,09:25:51
PM,rbielik,LOGOFF,none,2020-01-19,12:42:10
PM,amaly,LOGON,none,2020-03-22,12:14:26
PM,rbielik,LOGON,none,2020-02-29,12:34:47
PM,gostrow,LOGON,none,2020-06-21,12:31:06
PM,ktarnows,LOGON,none,2020-04-26,14:22:05
PM,kuszka,LOGON,none,2020-02-22,15:54:40
PM,kespiel,DROP USER,none,2020-08-08,11:35:47
PM,gnyski,LOGON,none,2020-07-04,12:21:11
PM,ktarnows,LOGOFF,none,2020-02-22,11:43:57
PM,amaly,SELECT,CUSTOMERS,2020-08-30,15:15:57
PM,apuzon,LOGON,none,2020-01-04,11:35:48
PM,rbielik,LOGOFF,none,2020-03-21,10:50:48
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-18,11:12:13
PM,aosinska,SELECT,CLIENTS,2020-04-26,15:11:40
PM,app,LOGOFF,none,2020-03-14,12:52:44
PM,app,LOGON,none,2020-01-04,16:34:20
PM,mwyjko,SELECT,PROJECT_CATEGORY,2020-03-28,11:48:04
PM,mwarzycha,DELETE,EMPLOYEES,2020-01-19,14:59:58
SALES,app,SELECT,PRODUCTS,2020-04-18,10:25:13
PM,aosinska,DELETE,PROJECT_TYPE,2020-03-15,16:22:48
PM,sbaszel,LOGOFF,none,2020-02-15,15:34:21
PM,zkrepy,LOGON,none,2020-04-12,09:17:01
PM,aosinska,DELETE,PROJECT_TYPE,2020-03-21,12:00:16
PM,apuzon,LOGOFF,none,2020-02-23,10:58:10
PM,mszkopianski,LOGOFF,none,2020-04-25,16:47:40
PM,gnyski,DELETE,CLIENTS,2020-01-04,15:34:24
PM,mwyjko,DELETE,ASSIGNMENTS,2020-07-05,10:00:38
SALES,amaly,SELECT,DISTRIBUTORS,2020-02-16,09:45:34
PM,gostrow,LOGOFF,none,2020-03-15,09:06:05
PM,apuzon,LOGON,none,2020-06-27,13:48:41
PM,apuzon,DELETE,PAYMENTS,2020-07-11,11:06:14
PM,amaly,LOGOFF,none,2020-02-08,09:20:53
PM,ktarnows,LOGON,none,2020-04-19,09:59:08
PM,anowotworski,LOGOFF,none,2020-01-25,09:35:51
PM,mwarzycha,INSERT,EMPLOYEES,2020-07-26,16:57:43
PM,mwarzycha,LOGOFF,none,2020-03-15,14:10:39
PM,gnyski,LOGOFF,none,2020-05-09,11:04:10
PM,aosinska,LOGOFF,none,2020-03-14,16:35:57
PM,mwarzycha,LOGON,none,2020-08-09,09:07:31
PM,rbielik,LOGON,none,2020-08-29,09:26:07
SALES,kuszka,SELECT,ORDERS,2020-01-19,14:03:48
PM,kespiel,ALTER USER,none,2020-03-07,15:20:18
PM,jsmidt,LOGON,none,2020-01-04,15:27:24
PM,app,LOGOFF,none,2020-01-18,15:46:39
PM,ktarnows,LOGOFF,none,2020-02-08,16:05:14
SALES,mjarcinska,UPDATE,PRODUCTS,2020-03-22,13:01:45
PM,apuzon,LOGOFF,none,2020-08-30,15:25:56
PM,rbielik,LOGOFF,none,2020-05-03,13:25:27
PM,amaly,LOGON,none,2020-03-15,09:54:07
PM,mszkopianski,LOGON,none,2020-04-26,16:49:40
PM,mwarzycha,SELECT,SKILLS,2020-01-26,11:54:09
PM,mjarcinska,LOGOFF,none,2020-08-15,10:48:45
PM,aosinska,LOGON,none,2020-06-28,15:11:42
PM,sbaszel,LOGON,none,2020-03-08,16:08:29
PM,app,LOGON,none,2020-07-18,09:47:43
PM,zfenicki,SELECT,TASKS,2020-06-28,13:48:41
PM,tlalka,SELECT,ASSIGNMENTS,2020-04-04,13:03:13
PM,ktarnows,LOGON,none,2020-03-07,11:36:14
SALES,sbaszel,DELETE,PRODUCTS,2020-07-04,10:39:35
PM,anowotworski,LOGON,none,2020-01-05,10:01:49
PM,mszkopianski,CREATE TABLE,none,2020-06-28,10:13:38
SALES,app,SELECT,ORDERS,2020-02-08,13:32:35
PM,kespiel,DROP USER,none,2020-06-20,13:43:30
SALES,app,SELECT,DISTRIBUTORS,2020-06-13,15:38:00
PM,zkrepy,SELECT,TASKS,2020-05-17,13:32:29
PM,ktarnows,ALTER,CUSTOMERS,2020-06-07,10:52:22
PM,kespiel,CREATE TABLE,none,2020-03-28,10:56:21
PM,rbielik,LOGON,none,2020-04-11,13:54:48
PM,kespiel,ALTER USER,none,2020-02-16,10:06:33
PM,mwarzycha,SELECT,EMPLOYEES,2020-03-22,12:57:14
PM,aosinska,DELETE,PROJECT_TYPE,2020-02-23,09:36:21
SALES,sbaszel,DELETE,WAREHOUSES,2020-03-29,09:52:21
SALES,rbielik,SELECT,ORDERS,2020-07-11,09:00:19
PM,kespiel,SET ROLE,none,2020-07-26,13:54:21
PM,gnyski,LOGON,none,2020-03-28,09:28:20
PM,amaly,LOGOFF,none,2020-02-22,14:50:42
SALES,kuszka,UPDATE,ORDERS,2020-08-22,15:51:04
PM,pskala,SELECT,ASSIGNMENTS,2020-06-21,12:30:01
PM,gnyski,LOGOFF,none,2020-03-21,14:21:03
PM,mszkopianski,LOGOFF,none,2020-07-11,15:03:51
PM,mjarcinska,LOGON,none,2020-02-29,16:07:18
SALES,rbielik,UPDATE,WAREHOUSES,2020-01-19,12:29:35
PM,ktarnows,LOGOFF,none,2020-03-22,10:47:11
PM,amaly,LOGON,none,2020-06-13,10:33:48
PM,gostrow,LOGON,none,2020-01-25,15:46:57
PM,aosinska,INSERT,PROJECT_TYPE,2020-07-25,10:07:57
SALES,sbaszel,SELECT,PRODUCTS,2020-05-09,14:26:39
PM,ktarnows,LOGON,none,2020-05-24,14:25:09
PM,mwarzycha,UPDATE,EMPLOYEES,2020-04-12,11:10:53
PM,ktarnows,ALTER,PROJECT_STATUS,2020-08-30,12:29:27
SALES,app,INSERT,ORDERS,2020-06-27,14:09:07
SALES,app,SELECT,DISTRIBUTORS,2020-07-05,15:10:42
PM,ktarnows,LOGOFF,none,2020-02-15,11:27:22
PM,mwarzycha,LOGOFF,none,2020-06-28,09:45:35
PM,mwarzycha,LOGON,none,2020-03-29,13:11:36
PM,mszkopianski,LOGON,none,2020-03-01,12:53:03
PM,mwarzycha,UPDATE,DIVISIONS,2020-08-16,10:33:34
PM,ktarnows,LOGON,none,2020-08-08,09:00:28
SALES,app,INSERT,ORDERS,2020-02-01,15:19:49
SALES,app,INSERT,ORDERS,2020-05-03,11:56:53
PM,apuzon,LOGON,none,2020-02-22,10:51:07
PM,jsmidt,SELECT,ASSIGNMENTS,2020-06-14,14:14:49
PM,gostrow,LOGOFF,none,2020-06-20,09:47:44
PM,mwyjko,DELETE,TASKS,2020-07-05,12:55:07
PM,apuzon,INSERT,PAYMENTS,2020-06-07,09:24:01
PM,apuzon,INSERT,PAYMENTS,2020-07-11,12:32:07
PM,gnyski,LOGON,none,2020-08-15,15:57:57
PM,rbielik,LOGOFF,none,2020-07-26,12:33:07
PM,mwarzycha,SELECT,DEPARTMENTS,2020-04-25,15:46:27
PM,mwarzycha,LOGOFF,none,2020-08-09,12:39:17
PM,ktarnows,ALTER,PROJECTS,2020-07-25,16:59:19
SALES,ktarnows,ALTER,DISTRIBUTORS,2020-03-15,12:53:26
PM,sbaszel,LOGOFF,none,2020-08-23,09:33:05
PM,sbaszel,LOGON,none,2020-07-19,16:53:42
PM,ktarnows,LOGOFF,none,2020-02-01,14:42:24
PM,kuszka,UPDATE,CLIENTS,2020-05-30,10:41:57
PM,tlalka,LOGOFF,none,2020-07-12,16:37:39
PM,gnyski,LOGOFF,none,2020-07-05,10:02:51
PM,apuzon,INSERT,PAYMENTS,2020-08-15,12:13:25
PM,amaly,LOGOFF,none,2020-08-30,13:31:10
PM,aosinska,UPDATE,PROJECT_TYPE,2020-05-17,09:38:15
PM,kespiel,LOGOFF,none,2020-06-20,16:14:20
PM,mwarzycha,LOGON,none,2020-03-15,09:48:10
PM,aosinska,UPDATE,PROJECT_TYPE,2020-06-07,12:22:38
PM,ktarnows,LOGON,none,2020-07-04,14:16:58
PM,rbielik,LOGON,none,2020-02-02,10:04:19
PM,jsmidt,LOGOFF,none,2020-03-21,12:38:02
SALES,sbaszel,SELECT,PRODUCTS,2020-03-14,10:07:19
PM,gnyski,LOGON,none,2020-07-12,13:06:06
PM,aosinska,LOGOFF,none,2020-02-08,12:45:50
PM,aosinska,LOGON,none,2020-02-22,15:43:59
PM,gostrow,LOGON,none,2020-01-12,16:03:46
SALES,app,SELECT,ORDERS,2020-03-07,10:11:44
PM,gostrow,LOGOFF,none,2020-05-10,13:42:44
PM,mwyjko,DELETE,TASKS,2020-02-09,16:52:50
PM,rbielik,LOGOFF,none,2020-02-29,12:32:46
PM,gostrow,LOGON,none,2020-01-12,11:39:40
PM,kuszka,UPDATE,CLIENTS,2020-01-05,09:07:06
PM,amaly,LOGON,none,2020-02-22,16:00:31
PM,ktarnows,LOGOFF,none,2020-05-23,10:19:17
PM,kuszka,DELETE,CLIENTS,2020-06-14,11:34:44
SALES,app,DELETE,ORDERS,2020-07-12,16:55:36
SALES,app,SELECT,ORDERS,2020-01-05,15:33:01
PM,ktarnows,LOGON,none,2020-08-02,10:41:13
SALES,app,DELETE,ORDERS,2020-04-26,14:23:05
PM,kespiel,LOGON,none,2020-07-05,12:09:24
PM,mjarcinska,INSERT,ASSIGNMENTS,2020-02-29,16:25:46
SALES,sbaszel,DELETE,WAREHOUSES,2020-04-11,14:29:48
PM,ktarnows,ALTER,ASSIGNMENTS,2020-02-09,13:37:11
PM,ktarnows,LOGOFF,none,2020-04-25,10:45:56
SALES,app,DELETE,ORDERS,2020-07-25,10:20:06
PM,rbielik,LOGON,none,2020-06-13,14:49:59
PM,apuzon,UPDATE,PAYMENTS,2020-02-15,14:45:23
PM,apuzon,INSERT,PAYMENTS,2020-08-29,14:07:31
PM,sbaszel,LOGOFF,none,2020-07-25,12:24:19
PM,gnyski,LOGOFF,none,2020-07-26,16:31:09
SALES,gostrow,UPDATE,WAREHOUSES,2020-01-25,11:49:32
PM,mszkopianski,SET ROLE,none,2020-06-28,14:37:41
SALES,rbielik,UPDATE,WAREHOUSES,2020-04-19,14:49:22
PM,amaly,LOGOFF,none,2020-05-23,15:31:33
PM,sbaszel,LOGON,none,2020-05-23,13:20:57
PM,ktarnows,LOGON,none,2020-07-25,12:41:50
PM,amaly,LOGON,none,2020-02-16,14:24:41
PM,zfenicki,UPDATE,PROJECT_DETAILS,2020-08-23,15:08:09
PM,gnyski,LOGON,none,2020-02-16,15:29:27
PM,mwarzycha,DELETE,EMPLOYEES,2020-06-20,11:52:43
SALES,kuszka,DELETE,ORDERS,2020-02-15,16:22:27
PM,pskala,LOGOFF,none,2020-05-10,16:25:49
PM,kuszka,LOGOFF,none,2020-02-01,16:03:45
PM,kespiel,ALTER USER,none,2020-08-16,13:00:33
SALES,ktarnows,ALTER,DISTRIBUTORS,2020-08-16,09:53:20
SALES,app,SELECT,ORDERS,2020-04-18,12:23:55
PM,apuzon,LOGOFF,none,2020-03-14,09:19:08
PM,adynka,SELECT,TASKS,2020-08-29,11:28:18
SALES,sbaszel,SELECT,WAREHOUSES,2020-03-29,12:57:29
PM,gnyski,LOGOFF,none,2020-08-16,15:42:45
PM,mjarcinska,SELECT,CLIENTS,2020-06-06,10:55:43
PM,zfenicki,DELETE,PROJECT_STATUS,2020-03-08,11:48:32
PM,mwarzycha,INSERT,SKILLS,2020-08-01,13:49:09
PM,kespiel,DROP USER,none,2020-04-19,14:56:55
PM,aosinska,INSERT,PROJECTS,2020-05-02,15:38:49
PM,anowotworski,LOGOFF,none,2020-07-26,13:35:31
PM,tlalka,LOGON,none,2020-06-21,13:35:24
PM,sbaszel,LOGOFF,none,2020-05-16,14:49:46
PM,aosinska,SELECT,PROJECT_DETAILS,2020-04-26,11:58:36
PM,ktarnows,LOGOFF,none,2020-04-12,15:48:42
PM,mwarzycha,SELECT,DEPARTMENTS,2020-04-18,09:29:05
PM,mwarzycha,LOGOFF,none,2020-02-16,14:38:38
PM,aosinska,SELECT,ASSIGNMENTS,2020-08-02,14:31:51
PM,ktarnows,LOGON,none,2020-07-12,13:52:04
PM,jsmidt,LOGON,none,2020-04-25,11:04:11
PM,apuzon,LOGON,none,2020-05-09,13:44:31
PM,sbaszel,LOGON,none,2020-01-26,12:37:49
SALES,apuzon,SELECT,ORDERS,2020-08-22,13:20:15
PM,mwarzycha,LOGON,none,2020-05-24,16:51:05
PM,mwarzycha,LOGOFF,none,2020-07-05,14:31:45
PM,mwarzycha,LOGON,none,2020-08-29,11:19:34
PM,amaly,LOGOFF,none,2020-06-13,12:23:17
PM,app,LOGOFF,none,2020-05-23,09:09:15
PM,mwarzycha,DELETE,DIVISIONS,2020-04-26,11:30:22
PM,pskala,LOGON,none,2020-08-22,15:09:18
PM,zfenicki,INSERT,PROJECT_DETAILS,2020-05-23,14:54:26
PM,aosinska,UPDATE,PROJECT_DETAILS,2020-04-11,14:24:39
PM,mwarzycha,LOGOFF,none,2020-05-10,16:29:42
PM,apuzon,SELECT,PAYMENTS,2020-07-05,10:57:01
PM,amaly,LOGON,none,2020-07-19,10:22:56
SALES,sbaszel,DELETE,WAREHOUSES,2020-08-08,09:37:19
PM,zkrepy,LOGOFF,none,2020-03-22,09:48:15
PM,aosinska,INSERT,PROJECT_CATEGORY,2020-04-25,11:41:31
PM,aosinska,SELECT,PROJECTS,2020-08-16,12:26:31
SALES,rbielik,SELECT,WAREHOUSES,2020-01-26,13:41:07
PM,mszkopianski,SET ROLE,none,2020-05-31,10:49:03
PM,sbaszel,LOGOFF,none,2020-05-02,14:18:04
PM,sbaszel,LOGON,none,2020-01-19,14:46:18
PM,mszkopianski,DROP USER,none,2020-02-02,16:14:06
SALES,sbaszel,INSERT,WAREHOUSES,2020-03-22,09:33:03
PM,app,LOGON,none,2020-08-08,13:17:19
PM,apuzon,LOGOFF,none,2020-03-28,09:04:55
PM,mjarcinska,INSERT,TASKS,2020-01-18,12:30:12
PM,adynka,LOGOFF,none,2020-08-23,12:29:12
PM,apuzon,LOGON,none,2020-02-09,14:26:47
PM,ktarnows,ALTER,DEPARTMENTS,2020-04-19,16:46:17
PM,pskala,LOGOFF,none,2020-08-23,09:39:34
SALES,app,DELETE,ORDERS,2020-06-21,12:15:17
SALES,gostrow,SELECT,ORDERS,2020-05-02,14:28:25
PM,amaly,LOGOFF,none,2020-03-28,10:39:14
PM,amaly,LOGON,none,2020-08-01,16:23:09
PM,amaly,SELECT,CUSTOMERS,2020-02-29,12:10:56
PM,apuzon,DELETE,PAYMENTS,2020-06-28,15:19:20
SALES,sbaszel,DELETE,WAREHOUSES,2020-02-02,09:23:19
PM,ktarnows,ALTER,PROJECT_STATUS,2020-06-07,15:53:12
PM,mwarzycha,LOGON,none,2020-07-18,11:10:33
SALES,amaly,SELECT,ORDERS,2020-06-28,09:04:10
PM,apuzon,SELECT,PAYMENTS,2020-01-26,14:47:59
PM,ktarnows,LOGOFF,none,2020-05-09,13:06:27
SALES,amaly,SELECT,DISTRIBUTORS,2020-05-02,10:15:09
SALES,mwarzycha,DELETE,DISTRIBUTORS,2020-04-26,12:16:06
PM,mjarcinska,LOGOFF,none,2020-04-19,14:07:03
PM,zfenicki,INSERT,PROJECT_STATUS,2020-06-21,10:08:12
PM,kuszka,LOGON,none,2020-07-05,09:49:42
PM,apuzon,DELETE,PAYMENTS,2020-08-22,12:36:18
PM,mjarcinska,LOGON,none,2020-02-16,15:07:08
PM,kespiel,CREATE TABLE,none,2020-03-29,11:53:34
PM,mwarzycha,UPDATE,SKILLS,2020-07-26,11:35:36
PM,pskala,LOGON,none,2020-03-08,14:36:58
SALES,app,SELECT,PRODUCTS,2020-07-18,15:18:20
PM,zfenicki,INSERT,ASSIGNMENTS,2020-03-07,09:47:40
SALES,app,INSERT,ORDERS,2020-07-25,09:55:00
PM,mszkopianski,LOGOFF,none,2020-05-10,16:09:07
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-03-14,12:28:07
PM,amaly,LOGOFF,none,2020-01-18,15:33:42
SALES,sbaszel,UPDATE,WAREHOUSES,2020-02-15,14:01:05
PM,mwyjko,UPDATE,ASSIGNMENTS,2020-01-18,09:41:56
PM,zfenicki,INSERT,PROJECT_DETAILS,2020-06-06,14:48:46
PM,zkrepy,LOGON,none,2020-05-09,09:30:51
PM,apuzon,DELETE,PAYMENTS,2020-05-30,11:10:18
PM,mszkopianski,LOGON,none,2020-05-10,13:00:21
PM,aosinska,DELETE,PROJECT_CATEGORY,2020-04-05,11:28:55
PM,aosinska,DELETE,PROJECT_DETAILS,2020-05-17,13:29:56
PM,rbielik,LOGOFF,none,2020-01-04,11:36:53
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-11,13:50:07
PM,ktarnows,LOGON,none,2020-03-01,12:52:08
SALES,app,UPDATE,ORDERS,2020-08-30,10:59:25
PM,mwyjko,DELETE,PROJECT_STATUS,2020-06-06,14:52:36
PM,kespiel,CREATE TABLE,none,2020-04-26,15:43:29
PM,aosinska,LOGOFF,none,2020-05-23,13:57:08
PM,zkrepy,SELECT,TASKS,2020-06-13,13:13:48
PM,apuzon,INSERT,PAYMENTS,2020-02-09,11:28:44
PM,ktarnows,LOGOFF,none,2020-07-05,12:04:00
PM,ktarnows,LOGON,none,2020-07-19,16:09:17
PM,amaly,LOGON,none,2020-03-14,14:03:54
PM,gnyski,LOGON,none,2020-06-28,14:27:59
SALES,app,SELECT,PRODUCTS,2020-04-25,14:28:41
SALES,sbaszel,DELETE,WAREHOUSES,2020-01-12,11:45:26
PM,aosinska,LOGON,none,2020-04-18,15:31:32
PM,adynka,LOGON,none,2020-01-26,13:26:32
PM,zfenicki,DELETE,TASKS,2020-01-04,09:46:44
PM,zfenicki,SELECT,CLIENTS,2020-04-26,14:43:57
SALES,kuszka,INSERT,ORDERS,2020-03-14,11:04:57
PM,rbielik,LOGON,none,2020-01-12,15:30:17
SALES,apuzon,SELECT,ORDERS,2020-04-12,16:22:31
PM,gnyski,UPDATE,CUSTOMERS,2020-06-20,11:55:31
SALES,amaly,SELECT,PRODUCTS,2020-02-08,12:15:17
PM,sbaszel,LOGOFF,none,2020-04-18,13:57:09
